ID,EXTERNAL_ID,STEPS,SUBMISSION_TIME,UPDATED_AT
5453684,276695,1085,"2023-01-06T01:00:00.000+0100","2023-01-06T13:00:04.782+0100"
5668754,276695,690,"2023-03-03T01:00:00.000+0100","2023-03-03T22:00:01.808+0100"
5639283,276695,745,"2023-02-24T01:00:00.000+0100","2023-02-25T00:00:01.564+0100"
5566246,276695,8,"2023-02-05T01:00:00.000+0100","2023-02-06T04:30:01.611+0100"
5623505,276695,665,"2023-02-20T01:00:00.000+0100","2023-02-21T04:30:01.435+0100"
5477137,276695,270,"2023-01-12T01:00:00.000+0100","2023-01-13T01:00:28.335+0100"
5625561,276695,2855,"2023-02-21T01:00:00.000+0100","2023-02-21T18:00:02.722+0100"
5510017,276695,1345,"2023-01-21T01:00:00.000+0100","2023-01-21T22:00:01.447+0100"
5525059,276695,626,"2023-01-25T01:00:00.000+0100","2023-01-25T20:00:01.570+0100"
5625019,276695,4416,"2023-02-21T01:00:00.000+0100","2023-02-21T16:00:05.063+0100"
5624446,276695,1809,"2023-02-21T01:00:00.000+0100","2023-02-21T12:30:01.839+0100"
5631330,276695,275,"2023-02-22T01:00:00.000+0100","2023-02-23T00:00:01.655+0100"
5488679,276695,318,"2023-01-16T01:00:00.000+0100","2023-01-16T10:00:07.443+0100"
5545928,276695,2317,"2023-01-31T01:00:00.000+0100","2023-01-31T16:00:04.527+0100"
5737649,276695,55,"2023-03-20T01:00:00.000+0100","2023-03-20T04:30:01.840+0100"
5451876,276695,6290,"2023-01-05T01:00:00.000+0100","2023-01-05T22:00:01.731+0100"
5660868,276695,6,"2023-03-02T01:00:00.000+0100","2023-03-02T04:30:01.546+0100"
5739324,276695,812,"2023-03-20T01:00:00.000+0100","2023-03-20T16:00:05.683+0100"
5548168,276695,75,"2023-02-01T01:00:00.000+0100","2023-02-01T04:30:01.543+0100"
5671746,276695,164,"2023-03-04T01:00:00.000+0100","2023-03-04T18:00:01.942+0100"
5469395,276695,215,"2023-01-10T01:00:00.000+0100","2023-01-10T22:00:01.670+0100"
5646975,276695,393,"2023-02-26T01:00:00.000+0100","2023-02-26T22:00:01.733+0100"
5695325,276695,11,"2023-03-10T01:00:00.000+0100","2023-03-10T04:30:01.596+0100"
5725491,276695,6,"2023-03-17T01:00:00.000+0100","2023-03-17T08:00:05.296+0100"
5649989,276695,7888,"2023-02-27T01:00:00.000+0100","2023-02-27T18:00:03.613+0100"
5695885,276695,35,"2023-03-10T01:00:00.000+0100","2023-03-10T08:00:05.874+0100"
5712854,276695,2555,"2023-03-14T01:00:00.000+0100","2023-03-14T12:30:01.917+0100"
5630159,276695,3594,"2023-02-22T01:00:00.000+0100","2023-02-22T20:00:01.797+0100"
5660006,276695,2802,"2023-03-01T01:00:00.000+0100","2023-03-01T22:00:01.610+0100"
5647699,276695,4,"2023-02-27T01:00:00.000+0100","2023-02-27T04:30:01.536+0100"
5734256,276695,2861,"2023-03-19T01:00:00.000+0100","2023-03-19T12:30:01.907+0100"
5703292,276695,137,"2023-03-12T01:00:00.000+0100","2023-03-12T04:30:01.709+0100"
5531427,276695,5030,"2023-01-27T01:00:00.000+0100","2023-01-27T16:00:03.726+0100"
5516262,276695,3008,"2023-01-23T01:00:00.000+0100","2023-01-23T16:00:04.126+0100"
5513397,276695,20,"2023-01-22T01:00:00.000+0100","2023-01-22T20:00:01.595+0100"
5453213,276695,374,"2023-01-06T01:00:00.000+0100","2023-01-06T10:00:04.154+0100"
5691020,276695,62,"2023-03-09T01:00:00.000+0100","2023-03-09T04:30:02.472+0100"
5459491,276695,180,"2023-01-08T01:00:00.000+0100","2023-01-08T07:00:01.439+0100"
5690725,276695,178,"2023-03-08T01:00:00.000+0100","2023-03-09T00:00:01.724+0100"
5564032,276695,758,"2023-02-05T01:00:00.000+0100","2023-02-05T16:00:01.665+0100"
5636010,276695,511,"2023-02-24T01:00:00.000+0100","2023-02-24T06:00:01.572+0100"
5535390,276695,546,"2023-01-28T01:00:00.000+0100","2023-01-28T18:00:01.579+0100"
5533587,276695,185,"2023-01-28T01:00:00.000+0100","2023-01-28T04:30:01.729+0100"
5669252,276695,135,"2023-03-03T01:00:00.000+0100","2023-03-04T00:00:02.055+0100"
5526854,276695,695,"2023-01-26T01:00:00.000+0100","2023-01-26T08:00:04.823+0100"
5720581,276695,17,"2023-03-16T01:00:00.000+0100","2023-03-16T04:30:01.810+0100"
5440671,276695,3531,"2023-01-02T01:00:00.000+0100","2023-01-02T19:00:01.578+0100"
5732417,276695,117,"2023-03-18T01:00:00.000+0100","2023-03-18T22:00:01.655+0100"
5485916,276695,1567,"2023-01-15T01:00:00.000+0100","2023-01-15T16:00:01.827+0100"
5443215,276695,2519,"2023-01-03T01:00:00.000+0100","2023-01-03T13:00:02.609+0100"
5566247,276695,9,"2023-02-06T01:00:00.000+0100","2023-02-06T04:30:01.633+0100"
5733607,276695,28,"2023-03-19T01:00:00.000+0100","2023-03-19T06:00:01.640+0100"
5724685,276695,209,"2023-03-16T01:00:00.000+0100","2023-03-17T00:00:01.825+0100"
5697471,276695,1556,"2023-03-10T01:00:00.000+0100","2023-03-10T18:00:01.836+0100"
5566501,276695,14,"2023-02-06T01:00:00.000+0100","2023-02-06T06:00:01.435+0100"
5465157,276695,3137,"2023-01-09T01:00:00.000+0100","2023-01-09T19:00:01.987+0100"
5719690,276695,2624,"2023-03-15T01:00:00.000+0100","2023-03-15T22:00:02.332+0100"
5690166,276695,1439,"2023-03-08T01:00:00.000+0100","2023-03-08T22:00:01.724+0100"
5482960,276695,887,"2023-01-14T01:00:00.000+0100","2023-01-14T19:00:01.632+0100"
5651780,276695,76,"2023-02-27T01:00:00.000+0100","2023-02-28T00:00:01.596+0100"
5467212,276695,335,"2023-01-10T01:00:00.000+0100","2023-01-10T10:00:03.317+0100"
5490274,276695,5838,"2023-01-16T01:00:00.000+0100","2023-01-16T19:00:01.983+0100"
5509586,276695,95,"2023-01-21T01:00:00.000+0100","2023-01-21T20:00:02.063+0100"
5493397,276695,6978,"2023-01-17T01:00:00.000+0100","2023-01-17T16:00:03.390+0100"
5451184,276695,4442,"2023-01-05T01:00:00.000+0100","2023-01-05T19:00:01.726+0100"
5679812,276695,2349,"2023-03-06T01:00:00.000+0100","2023-03-06T16:00:04.219+0100"
5471660,276695,2599,"2023-01-11T01:00:00.000+0100","2023-01-11T16:00:04.465+0100"
5510464,276695,3631,"2023-01-21T01:00:00.000+0100","2023-01-22T00:00:01.564+0100"
5626765,276695,149,"2023-02-21T01:00:00.000+0100","2023-02-21T22:00:01.419+0100"
5468117,276695,2201,"2023-01-10T01:00:00.000+0100","2023-01-10T16:00:03.572+0100"
5641670,276695,696,"2023-02-25T01:00:00.000+0100","2023-02-25T18:00:02.238+0100"
5563055,276695,6,"2023-02-05T01:00:00.000+0100","2023-02-05T08:00:01.635+0100"
5530018,276695,73,"2023-01-27T01:00:00.000+0100","2023-01-27T04:30:01.514+0100"
5442743,276695,359,"2023-01-03T01:00:00.000+0100","2023-01-03T10:00:01.574+0100"
5565550,276695,382,"2023-02-05T01:00:00.000+0100","2023-02-05T22:00:01.579+0100"
5498121,276695,4656,"2023-01-18T01:00:00.000+0100","2023-01-18T20:00:01.624+0100"
5675341,276695,750,"2023-03-05T01:00:00.000+0100","2023-03-05T16:00:01.900+0100"
5534347,276695,4645,"2023-01-28T01:00:00.000+0100","2023-01-28T12:30:01.470+0100"
5536783,276695,932,"2023-01-28T01:00:00.000+0100","2023-01-29T00:00:01.389+0100"
5643194,276695,868,"2023-02-25T01:00:00.000+0100","2023-02-26T00:00:01.535+0100"
5444241,276695,4289,"2023-01-03T01:00:00.000+0100","2023-01-03T19:00:01.791+0100"
5568690,276695,150,"2023-02-06T01:00:00.000+0100","2023-02-06T20:00:01.508+0100"
5524470,276695,6829,"2023-01-25T01:00:00.000+0100","2023-01-25T18:00:04.180+0100"
5621168,276695,7229,"2023-02-19T01:00:00.000+0100","2023-02-20T16:00:03.594+0100"
5648232,276695,118,"2023-02-27T01:00:00.000+0100","2023-02-27T08:00:04.748+0100"
5643508,276695,91,"2023-02-26T01:00:00.000+0100","2023-02-26T04:30:01.732+0100"
5526378,276695,36,"2023-01-25T01:00:00.000+0100","2023-01-26T04:30:01.560+0100"
5496634,276695,2048,"2023-01-18T01:00:00.000+0100","2023-01-18T13:00:03.056+0100"
5505394,276695,3092,"2023-01-20T01:00:00.000+0100","2023-01-20T18:00:01.965+0100"
5504381,276695,2743,"2023-01-20T01:00:00.000+0100","2023-01-20T12:30:01.334+0100"
5732934,276695,277,"2023-03-18T01:00:00.000+0100","2023-03-19T00:00:01.890+0100"
5497054,276695,3053,"2023-01-18T01:00:00.000+0100","2023-01-18T16:00:06.212+0100"
5649381,276695,621,"2023-02-27T01:00:00.000+0100","2023-02-27T16:00:05.163+0100"
5561937,276695,359,"2023-02-04T01:00:00.000+0100","2023-02-04T22:00:01.660+0100"
5640537,276695,5763,"2023-02-25T01:00:00.000+0100","2023-02-25T12:30:01.919+0100"
5458644,276695,924,"2023-01-07T01:00:00.000+0100","2023-01-07T22:00:01.629+0100"
5640122,276695,14,"2023-02-25T01:00:00.000+0100","2023-02-25T08:00:01.548+0100"
5536310,276695,363,"2023-01-28T01:00:00.000+0100","2023-01-28T22:00:01.371+0100"
5511641,276695,1319,"2023-01-22T01:00:00.000+0100","2023-01-22T12:30:04.127+0100"
5730732,276695,4453,"2023-03-18T01:00:00.000+0100","2023-03-18T16:00:01.840+0100"
5493996,276695,658,"2023-01-17T01:00:00.000+0100","2023-01-17T19:00:02.638+0100"
5447044,276721,6000,"2023-01-04T16:22:26.000+0100","2023-01-04T15:22:33.087+0100"
5450103,276721,5400,"2023-01-05T11:56:08.000+0100","2023-01-05T10:56:14.312+0100"
5461328,276721,5400,"2023-01-08T17:52:51.000+0100","2023-01-08T16:52:55.076+0100"
5443770,276721,7800,"2023-01-03T17:02:29.000+0100","2023-01-03T16:02:35.444+0100"
5457428,276721,6600,"2023-01-07T16:33:14.000+0100","2023-01-07T15:33:22.042+0100"
5454634,276721,6600,"2023-01-06T19:19:44.000+0100","2023-01-06T18:19:50.061+0100"
5464075,276721,7200,"2023-01-09T12:20:35.000+0100","2023-01-09T11:20:38.095+0100"
5468107,276721,10200,"2023-01-10T16:45:27.000+0100","2023-01-10T15:45:32.253+0100"
5440363,276721,7800,"2023-01-02T16:44:46.000+0100","2023-01-02T15:44:50.843+0100"
5490267,276737,3860,"2023-01-16T19:56:36.000+0100","2023-01-16T18:56:47.885+0100"
5509957,276737,7160,"2023-01-21T22:11:00.000+0100","2023-01-21T21:11:10.442+0100"
5525452,276737,5500,"2023-01-25T21:46:57.000+0100","2023-01-25T20:47:09.696+0100"
5486559,276737,8570,"2023-01-15T19:44:29.000+0100","2023-01-15T18:44:56.815+0100"
5502430,276737,5150,"2023-01-19T21:22:44.000+0100","2023-01-19T20:22:53.636+0100"
5499085,276737,5300,"2023-01-18T23:19:58.000+0100","2023-01-18T22:20:07.412+0100"
5517779,276737,4800,"2023-01-23T21:38:16.000+0100","2023-01-23T20:38:24.701+0100"
5479053,276737,3330,"2023-01-12T01:00:00.000+0100","2023-01-13T16:01:50.948+0100"
5483442,276737,1980,"2023-01-14T21:40:16.000+0100","2023-01-14T20:40:27.667+0100"
5523369,276737,5750,"2023-01-24T01:00:00.000+0100","2023-01-25T10:48:59.308+0100"
5480531,276737,8740,"2023-01-13T23:39:09.000+0100","2023-01-13T22:39:18.309+0100"
5529107,276737,7750,"2023-01-26T21:24:26.000+0100","2023-01-26T20:24:36.416+0100"
5496616,276737,3710,"2023-01-17T01:00:00.000+0100","2023-01-18T12:11:19.529+0100"
5506262,276737,10750,"2023-01-20T21:44:52.000+0100","2023-01-20T20:45:05.513+0100"
6635999,283099,950,"2023-11-08T01:00:00.000+0100","2023-11-10T13:26:46.890+0100"
6598664,283099,2263,"2023-10-26T02:00:00.000+0200","2023-10-29T13:12:05.779+0100"
6636003,283099,7035,"2023-11-09T01:00:00.000+0100","2023-11-10T13:27:32.092+0100"
6654152,283099,4206,"2023-11-15T01:00:00.000+0100","2023-11-16T11:37:01.597+0100"
6636001,283099,4155,"2023-11-07T01:00:00.000+0100","2023-11-10T13:27:10.349+0100"
6654151,283099,2638,"2023-11-14T01:00:00.000+0100","2023-11-16T11:36:35.626+0100"
6598663,283099,2521,"2023-10-27T02:00:00.000+0200","2023-10-29T13:11:33.198+0100"
6629484,283099,4155,"2023-11-07T01:00:00.000+0100","2023-11-08T13:19:36.083+0100"
6614379,283099,1801,"2023-11-02T01:00:00.000+0100","2023-11-03T14:17:06.111+0100"
6614377,283099,3677,"2023-10-31T01:00:00.000+0100","2023-11-03T14:16:13.690+0100"
6614378,283099,1305,"2023-11-01T01:00:00.000+0100","2023-11-03T14:16:45.903+0100"
6598661,283099,3663,"2023-10-28T02:00:00.000+0200","2023-10-29T13:10:04.201+0100"
5561910,284684,6838,"2023-02-04T22:41:14.000+0100","2023-02-04T21:41:40.031+0100"
5568129,284684,5128,"2023-02-06T17:06:13.000+0100","2023-02-06T16:07:20.003+0100"
5563943,284684,5128,"2023-02-05T14:51:32.000+0100","2023-02-05T13:51:59.579+0100"
5538926,284684,8400,"2023-01-29T17:42:25.000+0100","2023-01-29T16:43:21.208+0100"
6025625,285397,157,"2023-05-27T02:00:00.000+0200","2023-05-27T22:00:01.774+0200"
6020194,285397,53,"2023-05-26T02:00:00.000+0200","2023-05-26T16:00:03.810+0200"
6028973,285397,286,"2023-05-28T02:00:00.000+0200","2023-05-28T20:00:01.821+0200"
6035589,285397,583,"2023-05-30T02:00:00.000+0200","2023-05-30T12:30:02.020+0200"
6016007,285397,490,"2023-05-25T02:00:00.000+0200","2023-05-25T16:00:04.123+0200"
6023592,285397,560,"2023-05-27T02:00:00.000+0200","2023-05-27T12:30:02.101+0200"
6014046,285397,50,"2023-05-24T02:00:00.000+0200","2023-05-25T00:00:01.990+0200"
6019186,285397,207,"2023-05-26T02:00:00.000+0200","2023-05-26T08:00:04.004+0200"
6026182,285397,70,"2023-05-27T02:00:00.000+0200","2023-05-28T00:00:01.757+0200"
6027458,285397,2042,"2023-05-28T02:00:00.000+0200","2023-05-28T12:30:01.868+0200"
6037862,285397,659,"2023-05-30T02:00:00.000+0200","2023-05-30T22:00:01.951+0200"
6021161,285397,203,"2023-05-26T02:00:00.000+0200","2023-05-26T20:00:02.111+0200"
6020657,285397,640,"2023-05-26T02:00:00.000+0200","2023-05-26T18:00:04.300+0200"
6017705,285397,270,"2023-05-25T02:00:00.000+0200","2023-05-25T22:00:01.896+0200"
6115276,285397,1,"2023-06-18T02:00:00.000+0200","2023-06-19T04:30:01.780+0200"
6033746,285397,77,"2023-05-29T02:00:00.000+0200","2023-05-29T22:00:01.905+0200"
6018914,285397,162,"2023-05-26T02:00:00.000+0200","2023-05-26T06:00:01.981+0200"
6128191,285397,2147,"2023-06-21T02:00:00.000+0200","2023-06-22T12:30:01.873+0200"
6024605,285397,409,"2023-05-27T02:00:00.000+0200","2023-05-27T18:00:01.944+0200"
6018321,285397,81,"2023-05-25T02:00:00.000+0200","2023-05-26T00:00:02.012+0200"
6017048,285397,215,"2023-05-25T02:00:00.000+0200","2023-05-25T20:00:02.310+0200"
6034300,285397,45,"2023-05-29T02:00:00.000+0200","2023-05-30T00:00:01.955+0200"
6031035,285397,165,"2023-05-29T02:00:00.000+0200","2023-05-29T08:00:01.719+0200"
6031500,285397,2884,"2023-05-29T02:00:00.000+0200","2023-05-29T12:30:01.937+0200"
6037170,285397,526,"2023-05-30T02:00:00.000+0200","2023-05-30T20:00:01.933+0200"
6028025,285397,26,"2023-05-28T02:00:00.000+0200","2023-05-28T16:00:01.760+0200"
6026521,285397,16,"2023-05-27T02:00:00.000+0200","2023-05-28T04:30:10.009+0200"
6034856,285397,186,"2023-05-30T02:00:00.000+0200","2023-05-30T06:00:01.945+0200"
6024142,285397,192,"2023-05-27T02:00:00.000+0200","2023-05-27T16:00:01.956+0200"
6013474,285397,27185,"2023-05-24T02:00:00.000+0200","2023-05-24T22:00:01.896+0200"
6019666,285397,1164,"2023-05-26T02:00:00.000+0200","2023-05-26T12:30:01.960+0200"
6036142,285397,725,"2023-05-30T02:00:00.000+0200","2023-05-30T16:00:04.357+0200"
6016498,285397,144,"2023-05-25T02:00:00.000+0200","2023-05-25T18:00:03.728+0200"
6033129,285397,318,"2023-05-29T02:00:00.000+0200","2023-05-29T20:00:01.745+0200"
6036671,285397,243,"2023-05-30T02:00:00.000+0200","2023-05-30T18:00:03.678+0200"
6035086,285397,406,"2023-05-30T02:00:00.000+0200","2023-05-30T08:00:04.741+0200"
6014678,285397,22,"2023-05-25T02:00:00.000+0200","2023-05-25T06:00:01.919+0200"
6028488,285397,117,"2023-05-28T02:00:00.000+0200","2023-05-28T18:00:02.005+0200"
6014923,285397,469,"2023-05-25T02:00:00.000+0200","2023-05-25T08:00:05.040+0200"
6025066,285397,66,"2023-05-27T02:00:00.000+0200","2023-05-27T20:00:01.793+0200"
6021746,285397,305,"2023-05-26T02:00:00.000+0200","2023-05-26T22:00:01.946+0200"
6023157,285397,59,"2023-05-27T02:00:00.000+0200","2023-05-27T08:00:01.830+0200"
6032634,285397,19,"2023-05-29T02:00:00.000+0200","2023-05-29T18:00:01.908+0200"
6029577,285397,45,"2023-05-28T02:00:00.000+0200","2023-05-28T22:00:01.894+0200"
5985280,285397,12000,"2023-05-17T22:59:11.000+0200","2023-05-17T20:59:26.939+0200"
6032122,285397,139,"2023-05-29T02:00:00.000+0200","2023-05-29T16:00:02.109+0200"
6015436,285397,967,"2023-05-25T02:00:00.000+0200","2023-05-25T12:30:02.088+0200"
5482416,287900,53,"2023-01-13T01:00:00.000+0100","2023-01-14T16:00:02.585+0100"
5482417,287900,1478,"2023-01-14T01:00:00.000+0100","2023-01-14T16:00:02.608+0100"
5606668,289510,16050,"2023-02-16T01:00:00.000+0100","2023-02-17T16:00:04.329+0100"
5767494,289510,35,"2023-03-26T01:00:00.000+0100","2023-03-27T08:00:08.987+0200"
5548673,289510,380,"2023-02-01T01:00:00.000+0100","2023-02-01T08:00:10.590+0100"
5500007,289510,82,"2023-01-19T01:00:00.000+0100","2023-01-19T08:00:07.162+0100"
5541296,289510,13802,"2023-01-27T01:00:00.000+0100","2023-01-30T08:00:09.219+0100"
5507619,289510,43,"2023-01-20T01:00:00.000+0100","2023-01-21T08:00:02.426+0100"
6160414,289510,16215,"2023-06-30T02:00:00.000+0200","2023-06-30T22:00:02.079+0200"
5897596,289510,15557,"2023-04-26T02:00:00.000+0200","2023-04-26T22:00:03.214+0200"
5972974,289510,5549,"2023-05-14T02:00:00.000+0200","2023-05-14T22:00:01.988+0200"
5477467,289510,17455,"2023-01-12T01:00:00.000+0100","2023-01-13T07:00:02.451+0100"
5847623,289510,21414,"2023-04-14T02:00:00.000+0200","2023-04-15T16:00:01.852+0200"
6062705,289510,263,"2023-06-04T02:00:00.000+0200","2023-06-05T22:00:01.916+0200"
5755552,289510,108,"2023-03-24T01:00:00.000+0100","2023-03-24T08:00:09.218+0100"
5788346,289510,12411,"2023-03-31T02:00:00.000+0200","2023-04-01T08:00:02.594+0200"
6028029,289510,5134,"2023-05-27T02:00:00.000+0200","2023-05-28T16:00:02.088+0200"
5738227,289510,5497,"2023-03-18T01:00:00.000+0100","2023-03-20T08:00:09.184+0100"
5782924,289510,13845,"2023-03-30T02:00:00.000+0200","2023-03-30T22:00:02.688+0200"
6090120,289510,16013,"2023-06-12T02:00:00.000+0200","2023-06-12T18:00:02.213+0200"
5834006,289510,130,"2023-04-12T02:00:00.000+0200","2023-04-12T08:00:08.840+0200"
5885569,289510,5312,"2023-04-23T02:00:00.000+0200","2023-04-24T08:00:04.085+0200"
6013475,289510,16819,"2023-05-24T02:00:00.000+0200","2023-05-24T22:00:02.224+0200"
5657079,289510,426,"2023-03-01T01:00:00.000+0100","2023-03-01T08:00:08.109+0100"
5665925,289510,369,"2023-03-03T01:00:00.000+0100","2023-03-03T08:00:06.581+0100"
6057695,289510,19426,"2023-06-03T02:00:00.000+0200","2023-06-04T20:00:02.032+0200"
5681672,289510,6146,"2023-03-04T01:00:00.000+0100","2023-03-06T22:00:02.595+0100"
5579191,289510,14804,"2023-02-09T01:00:00.000+0100","2023-02-09T22:00:02.250+0100"
5611360,289510,110,"2023-02-17T01:00:00.000+0100","2023-02-18T12:30:02.915+0100"
6096870,289510,3199,"2023-06-14T02:00:00.000+0200","2023-06-14T12:30:02.398+0200"
5742542,289510,272,"2023-03-21T01:00:00.000+0100","2023-03-21T08:00:08.498+0100"
5715885,289510,6,"2023-03-14T01:00:00.000+0100","2023-03-15T00:00:02.836+0100"
6126381,289510,12447,"2023-06-21T02:00:00.000+0200","2023-06-21T22:00:02.242+0200"
5751770,289510,802,"2023-03-22T01:00:00.000+0100","2023-03-23T12:30:02.686+0100"
6037863,289510,2496,"2023-05-28T02:00:00.000+0200","2023-05-30T22:00:02.274+0200"
5700002,289510,310,"2023-03-11T01:00:00.000+0100","2023-03-11T08:00:03.034+0100"
5570168,289510,15052,"2023-02-06T01:00:00.000+0100","2023-02-07T08:00:10.394+0100"
5648237,289510,419,"2023-02-27T01:00:00.000+0100","2023-02-27T08:00:08.024+0100"
6028027,289510,12741,"2023-05-25T02:00:00.000+0200","2023-05-28T16:00:02.043+0200"
5700000,289510,10361,"2023-03-09T01:00:00.000+0100","2023-03-11T08:00:02.993+0100"
5738228,289510,100,"2023-03-19T01:00:00.000+0100","2023-03-20T08:00:09.206+0100"
5742541,289510,26,"2023-03-20T01:00:00.000+0100","2023-03-21T08:00:08.451+0100"
5601579,289510,123,"2023-02-16T01:00:00.000+0100","2023-02-16T16:00:06.600+0100"
6004279,289510,12920,"2023-05-20T02:00:00.000+0200","2023-05-22T20:00:02.147+0200"
5545007,289510,493,"2023-01-31T01:00:00.000+0100","2023-01-31T08:00:02.830+0100"
6109505,289510,60,"2023-06-16T02:00:00.000+0200","2023-06-17T18:00:02.089+0200"
5968772,289510,10719,"2023-05-13T02:00:00.000+0200","2023-05-13T22:00:02.065+0200"
6085535,289510,1488,"2023-06-10T02:00:00.000+0200","2023-06-11T16:00:02.132+0200"
5570166,289510,8204,"2023-02-05T01:00:00.000+0100","2023-02-07T08:00:09.780+0100"
5606670,289510,95,"2023-02-17T01:00:00.000+0100","2023-02-17T16:00:04.374+0100"
6160413,289510,11980,"2023-06-29T02:00:00.000+0200","2023-06-30T22:00:02.050+0200"
5721615,289510,302,"2023-03-16T01:00:00.000+0100","2023-03-16T12:30:02.663+0100"
6046679,289510,15647,"2023-06-01T02:00:00.000+0200","2023-06-02T00:00:02.108+0200"
5494741,289510,16314,"2023-01-17T01:00:00.000+0100","2023-01-17T22:00:02.864+0100"
5899170,289510,78,"2023-04-27T02:00:00.000+0200","2023-04-27T08:00:05.258+0200"
5687336,289510,275,"2023-03-08T01:00:00.000+0100","2023-03-08T08:00:09.672+0100"
5885568,289510,7408,"2023-04-22T02:00:00.000+0200","2023-04-24T08:00:04.065+0200"
5782923,289510,156,"2023-03-29T02:00:00.000+0200","2023-03-30T22:00:02.669+0200"
5859145,289510,201,"2023-04-17T02:00:00.000+0200","2023-04-18T08:00:07.050+0200"
5491856,289510,60,"2023-01-17T01:00:00.000+0100","2023-01-17T07:00:02.461+0100"
5857725,289510,13298,"2023-04-17T02:00:00.000+0200","2023-04-17T22:00:02.090+0200"
6009254,289510,12760,"2023-05-23T02:00:00.000+0200","2023-05-23T22:00:02.421+0200"
5648235,289510,4,"2023-02-26T01:00:00.000+0100","2023-02-27T08:00:07.984+0100"
5681674,289510,13075,"2023-03-06T01:00:00.000+0100","2023-03-06T22:00:02.623+0100"
5776197,289510,382,"2023-03-29T02:00:00.000+0200","2023-03-29T08:00:09.091+0200"
6004278,289510,18878,"2023-05-19T02:00:00.000+0200","2023-05-22T20:00:02.117+0200"
5473871,289510,277,"2023-01-12T01:00:00.000+0100","2023-01-12T07:00:05.947+0100"
5836973,289510,11658,"2023-04-12T02:00:00.000+0200","2023-04-12T22:00:01.880+0200"
5529259,289510,12283,"2023-01-26T01:00:00.000+0100","2023-01-26T22:00:02.725+0100"
5715320,289510,14886,"2023-03-14T01:00:00.000+0100","2023-03-14T22:00:02.630+0100"
5767495,289510,510,"2023-03-27T02:00:00.000+0200","2023-03-27T08:00:09.073+0200"
5579190,289510,10978,"2023-02-08T01:00:00.000+0100","2023-02-09T22:00:02.177+0100"
5821628,289510,7940,"2023-04-08T02:00:00.000+0200","2023-04-09T12:30:02.818+0200"
5632068,289510,16937,"2023-02-22T01:00:00.000+0100","2023-02-23T08:00:06.769+0100"
5829584,289510,1853,"2023-04-10T02:00:00.000+0200","2023-04-11T08:00:06.077+0200"
5725496,289510,674,"2023-03-17T01:00:00.000+0100","2023-03-17T08:00:08.144+0100"
5977251,289510,56,"2023-05-14T02:00:00.000+0200","2023-05-15T22:00:02.053+0200"
5570169,289510,375,"2023-02-07T01:00:00.000+0100","2023-02-07T08:00:10.435+0100"
5665924,289510,28,"2023-03-02T01:00:00.000+0100","2023-03-03T08:00:06.556+0100"
5506378,289510,11723,"2023-01-20T01:00:00.000+0100","2023-01-20T22:00:02.123+0100"
5866626,289510,13199,"2023-04-19T02:00:00.000+0200","2023-04-19T22:00:02.852+0200"
6028028,289510,17532,"2023-05-26T02:00:00.000+0200","2023-05-28T16:00:02.059+0200"
5721614,289510,2256,"2023-03-15T01:00:00.000+0100","2023-03-16T12:30:02.642+0100"
5503906,289510,100,"2023-01-19T01:00:00.000+0100","2023-01-20T08:00:08.036+0100"
5842491,289510,327,"2023-04-14T02:00:00.000+0200","2023-04-14T08:00:09.395+0200"
5609931,289510,19822,"2023-02-17T01:00:00.000+0100","2023-02-18T04:30:02.163+0100"
5710394,289510,16236,"2023-03-13T01:00:00.000+0100","2023-03-13T20:00:02.596+0100"
5541297,289510,13672,"2023-01-28T01:00:00.000+0100","2023-01-30T08:00:09.317+0100"
5664978,289510,16330,"2023-03-01T01:00:00.000+0100","2023-03-03T00:00:02.633+0100"
5868127,289510,31,"2023-04-19T02:00:00.000+0200","2023-04-20T08:00:08.352+0200"
5543746,289510,18607,"2023-01-30T01:00:00.000+0100","2023-01-30T22:00:02.894+0100"
5650621,289510,13556,"2023-02-27T01:00:00.000+0100","2023-02-27T20:00:02.720+0100"
5498724,289510,18506,"2023-01-18T01:00:00.000+0100","2023-01-18T22:00:02.897+0100"
5749190,289510,16183,"2023-03-22T01:00:00.000+0100","2023-03-22T20:00:03.733+0100"
5691626,289510,882,"2023-03-09T01:00:00.000+0100","2023-03-09T08:00:07.916+0100"
6175368,289510,12866,"2023-07-01T02:00:00.000+0200","2023-07-04T22:00:02.058+0200"
6160412,289510,11868,"2023-06-28T02:00:00.000+0200","2023-06-30T22:00:01.997+0200"
5784294,289510,516,"2023-03-30T02:00:00.000+0200","2023-03-31T08:00:10.885+0200"
6037865,289510,11134,"2023-05-30T02:00:00.000+0200","2023-05-30T22:00:02.332+0200"
5741184,289510,18312,"2023-03-20T01:00:00.000+0100","2023-03-20T22:00:02.919+0100"
5870036,289510,7919,"2023-04-20T02:00:00.000+0200","2023-04-20T20:00:02.780+0200"
5826441,289510,7326,"2023-04-10T02:00:00.000+0200","2023-04-10T16:00:02.769+0200"
5545006,289510,56,"2023-01-30T01:00:00.000+0100","2023-01-31T08:00:02.803+0100"
5683010,289510,166,"2023-03-07T01:00:00.000+0100","2023-03-07T08:00:09.498+0100"
5807847,289510,12319,"2023-04-05T02:00:00.000+0200","2023-04-05T22:00:03.120+0200"
6041998,289510,17144,"2023-05-31T02:00:00.000+0200","2023-05-31T22:00:02.169+0200"
